point_id,capture_mode,timestamp_fp_ms,timestamp_unity_ms,timestamp_diff_ms,raw_fp_x,raw_fp_y,raw_fp_z,raw_fp_qx,raw_fp_qy,raw_fp_qz,raw_fp_qw,raw_unity_x,raw_unity_y,raw_unity_z,raw_unity_qx,raw_unity_qy,raw_unity_qz,raw_unity_qw,used_fp_x,used_fp_y,used_fp_z,used_fp_qx,used_fp_qy,used_fp_qz,used_fp_qw,used_unity_x,used_unity_y,used_unity_z,used_unity_qx,used_unity_qy,used_unity_qz,used_unity_qw
31,continuous_interpolated,1.75563E+12,1.75563E+12,7,0.034782688,0.027748617015520415,0.5345686830443371,-0.397729961,-0.210058648,-0.453776274,0.7692680518933934,-0.499819756,0.63530767,0.361043751,0.241333246,-0.035526842,-0.027882613,0.9693909,-0.034782689,-0.534568667,0.027748616,0.4537762701511383,-0.397729963,0.7692680358886719,0.21005864441394806,-0.502144933,0.6370014548301697,0.358501136,0.22514773905277252,-0.033647005,-0.004132614,0.9737347364425659
32,continuous_interpolated,1.75563E+12,1.75563E+12,104,0.034782688,0.027748617015520415,0.5345686830443371,-0.397729961,-0.210058648,-0.453776274,0.7692680518933934,-0.500108242,0.635017753,0.361849368,0.246925592,-0.03463486,-0.026781194,0.968044937,-0.034782689,-0.534568667,0.027748616,0.4537762701511383,-0.397729963,0.7692680358886719,0.21005864441394806,-0.502144933,0.6370014548301697,0.358501136,0.22514773905277252,-0.033647005,-0.004132614,0.9737347364425659
33,continuous_interpolated,1.75563E+12,1.75563E+12,54,0.034608198,0.027853441,0.5347699812932427,-0.402715669,-0.212650687,-0.451076102,0.7675481261977171,-0.4999078,0.63537395,0.362174571,0.247274116,-0.03308559,-0.029992113,0.967916,-0.034608196,-0.534769952,0.02785344,0.45107609033584595,-0.402715683,0.767548144,0.21265068650245667,-0.501596272,0.6372586488723755,0.3582279682159424,0.2225283682346344,-0.034794092,-0.010316081,0.9742505550384521
34,continuous_interpolated,1.75563E+12,1.75563E+12,57,0.034608198,0.027853441,0.5347699812932427,-0.402715669,-0.212650687,-0.451076102,0.7675481261977171,-0.5026911,0.637575,0.3641507,0.251996,-0.035785914,-0.019567579,0.9668684,-0.034608196,-0.534769952,0.02785344,0.45107609033584595,-0.402715683,0.767548144,0.21265068650245667,-0.501596272,0.6372586488723755,0.3582279682159424,0.2225283682346344,-0.034794092,-0.010316081,0.9742505550384521
35,continuous_interpolated,1.75563E+12,1.75563E+12,18,0.033183555,0.029343486116113832,0.5350197367286121,-0.420338895,-0.232961525,-0.453617016,0.7505169845824053,-0.502879143,0.6464766,0.366945863,0.237745091,-0.042200893,-0.020090945,0.9702025,-0.033183556,-0.535019755,0.029343485832214355,0.45361700654029846,-0.420338899,0.7505170106887817,0.2329615205526352,-0.50094986,0.6372758746147156,0.35828453302383423,0.2240639626979828,-0.036043495,-0.012437612,0.9738283157348633
36,continuous_interpolated,1.75563E+12,1.75563E+12,66,0.033183555,0.029343486116113832,0.5350197367286121,-0.420338895,-0.232961525,-0.453617016,0.7505169845824053,-0.500205636,0.6478953,0.3696858,0.241077945,-0.03378102,-0.02979295,0.96946,-0.033183556,-0.535019755,0.029343485832214355,0.45361700654029846,-0.420338899,0.7505170106887817,0.2329615205526352,-0.50094986,0.6372758746147156,0.35828453302383423,0.2240639626979828,-0.036043495,-0.012437612,0.9738283157348633
37,continuous_interpolated,1.75563E+12,1.75563E+12,27,0.033399117532618594,0.031239535555960797,0.5349079742427808,-0.421258567,-0.236456908,-0.459425565,0.7453572974052186,-0.500546932,0.647650063,0.372445256,0.249126062,-0.034407344,-0.026146453,0.9675064,-0.033399116,-0.534907997,0.031239536,0.45942556858062744,-0.421258569,0.7453572750091553,0.23645690083503723,-0.500014365,0.6352880001068115,0.3609565794467926,0.241171733,-0.036261052,-0.025673255,0.9694649577140808
38,continuous_interpolated,1.75563E+12,1.75563E+12,84,0.033399117532618594,0.031239535555960797,0.5349079742427808,-0.421258567,-0.236456908,-0.459425565,0.7453572974052186,-0.5019585,0.6475138,0.376764953,0.2506966,-0.03412366,-0.022567019,0.9672009,-0.033399116,-0.534907997,0.031239536,0.45942556858062744,-0.421258569,0.7453572750091553,0.23645690083503723,-0.500014365,0.6352880001068115,0.3609565794467926,0.241171733,-0.036261052,-0.025673255,0.9694649577140808
39,continuous_interpolated,1.75563E+12,1.75563E+12,81,0.034517966,0.031394045,0.5325148870214204,-0.404674905,-0.225911011,-0.469504132,0.7515106830867425,-0.5020617,0.647489667,0.3777781,0.250422746,-0.034242034,-0.023938872,0.9672346,-0.034517966,-0.53251487,0.031394046,0.46950411796569824,-0.404674917,0.7515106797218323,0.2259110063314438,-0.501641095,0.6362307667732239,0.3633877635002136,0.2511780858039856,-0.034077197,-0.026038185,0.9669904112815857
40,continuous_interpolated,1.75563E+12,1.75563E+12,30,0.034517966,0.031394045,0.5325148870214204,-0.404674905,-0.225911011,-0.469504132,0.7515106830867425,-0.5025064,0.646654546,0.383442044,0.254338831,-0.029343128,-0.026669778,0.966302037,-0.034517966,-0.53251487,0.031394046,0.46950411796569824,-0.404674917,0.7515106797218323,0.2259110063314438,-0.501641095,0.6362307667732239,0.3633877635002136,0.2511780858039856,-0.034077197,-0.026038185,0.9669904112815857
41,continuous_interpolated,1.75563E+12,1.75563E+12,85,0.034517966,0.031394045,0.5325148870214204,-0.404674905,-0.225911011,-0.469504132,0.7515106830867425,-0.502867341,0.6468693,0.386540025,0.255907834,-0.028575897,-0.02254089,0.9660158,-0.034517966,-0.53251487,0.031394046,0.46950411796569824,-0.404674917,0.7515106797218323,0.2259110063314438,-0.501641095,0.6362307667732239,0.3633877635002136,0.2511780858039856,-0.034077197,-0.026038185,0.9669904112815857
42,continuous_interpolated,1.75563E+12,1.75563E+12,35,0.029612742,0.031834278847546485,0.5194925029892176,-0.432709248,-0.236294906,-0.455694158,0.7411276943942874,-0.5025097,0.648275852,0.3908548,0.257741,-0.028505385,-0.0204738,0.9655764,-0.029612742,-0.519492507,0.031834278255701065,0.45569416880607605,-0.432709247,0.7411276698112488,0.2362949103116989,-0.500427425,0.6474192142486572,0.37139612436294556,0.24808107316493988,-0.033103526,-0.028223827,0.9677620530128479
43,continuous_interpolated,1.75563E+12,1.75563E+12,76,0.029612742,0.031834278847546485,0.5194925029892176,-0.432709248,-0.236294906,-0.455694158,0.7411276943942874,-0.5007143,0.650448561,0.396221846,0.259624541,-0.029854596,-0.022491038,0.964986,-0.029612742,-0.519492507,0.031834278255701065,0.45569416880607605,-0.432709247,0.7411276698112488,0.2362949103116989,-0.500427425,0.6474192142486572,0.37139612436294556,0.24808107316493988,-0.033103526,-0.028223827,0.9677620530128479
44,continuous_interpolated,1.75563E+12,1.75563E+12,132,0.029612742,0.031834278847546485,0.5194925029892176,-0.432709248,-0.236294906,-0.455694158,0.7411276943942874,-0.5004706,0.6506209,0.3996676,0.263132483,-0.028458508,-0.022569874,0.964075744,-0.029612742,-0.519492507,0.031834278255701065,0.45569416880607605,-0.432709247,0.7411276698112488,0.2362949103116989,-0.500427425,0.6474192142486572,0.37139612436294556,0.24808107316493988,-0.033103526,-0.028223827,0.9677620530128479
45,continuous_interpolated,1.75563E+12,1.75563E+12,11,0.029466641791451562,0.038667452,0.5149223205831005,-0.412053204,-0.238775454,-0.470720342,0.7427117879750934,-0.5002732,0.651586056,0.40447256,0.268124968,-0.030829456,-0.02088098,0.962664247,-0.029466642,-0.514922321,0.038667451590299606,0.4707203507423401,-0.412053198,0.7427117824554443,0.23877544701099396,-0.502394021,0.6468478441238403,0.3821839690208435,0.25407159328460693,-0.029815823,-0.027072564,0.9663466215133667
46,continuous_interpolated,1.75563E+12,1.75563E+12,45,0.029466641791451562,0.038667452,0.5149223205831005,-0.412053204,-0.238775454,-0.470720342,0.7427117879750934,-0.499371827,0.652345061,0.4071861,0.2665602,-0.030453267,-0.018832566,0.963152945,-0.029466642,-0.514922321,0.038667451590299606,0.4707203507423401,-0.412053198,0.7427117824554443,0.23877544701099396,-0.502394021,0.6468478441238403,0.3821839690208435,0.25407159328460693,-0.029815823,-0.027072564,0.9663466215133667
47,continuous_interpolated,1.75563E+12,1.75563E+12,38,0.027594363,0.047287228,0.5103676216687166,-0.405473568,-0.241346649,-0.470526289,0.7456192008840631,-0.4991202,0.6531778,0.412677169,0.267748684,-0.032093495,-0.011920892,0.9628804,-0.027594363,-0.510367632,0.047287229,0.4705262780189514,-0.40547356,0.7456191778182983,0.24134664237499237,-0.5017851,0.6497620940208435,0.3953119218349457,0.25859543681144714,-0.029656082,-0.021314941,0.9652950763702393
48,continuous_interpolated,1.75563E+12,1.75563E+12,45,0.027594363,0.047287228,0.5103676216687166,-0.405473568,-0.241346649,-0.470526289,0.7456192008840631,-0.4985159,0.6523565,0.416675121,0.271476865,-0.03060925,-0.007649787,0.9619277,-0.027594363,-0.510367632,0.047287229,0.4705262780189514,-0.40547356,0.7456191778182983,0.24134664237499237,-0.5017851,0.6497620940208435,0.3953119218349457,0.25859543681144714,-0.029656082,-0.021314941,0.9652950763702393
49,continuous_interpolated,1.75563E+12,1.75563E+12,23,0.023630640080420498,0.055319194,0.5033547033208922,-0.410633931,-0.255467912,-0.479894668,0.7319952378421065,-0.498741537,0.652015865,0.421379656,0.273012519,-0.030975878,-0.006313674,0.9614909,-0.02363064,-0.503354728,0.055319194,0.4798946678638458,-0.410633922,0.7319952249526978,0.2554679214954376,-0.499705076,0.6520166397094727,0.4056617319583893,0.266114742,-0.032580409,-0.021429682,0.9631522297859192
50,continuous_interpolated,1.75563E+12,1.75563E+12,33,0.023630640080420498,0.055319194,0.5033547033208922,-0.410633931,-0.255467912,-0.479894668,0.7319952378421065,-0.4988186,0.6522158,0.422846675,0.2739385,-0.031236738,-0.005603522,0.9612235,-0.02363064,-0.503354728,0.055319194,0.4798946678638458,-0.410633922,0.7319952249526978,0.2554679214954376,-0.499705076,0.6520166397094727,0.4056617319583893,0.266114742,-0.032580409,-0.021429682,0.9631522297859192
51,continuous_interpolated,1.75563E+12,1.75563E+12,61,0.020172976,0.063314764,0.49779067637912094,-0.42510774,-0.253454428,-0.478545173,0.7252853095614747,-0.4978785,0.6531056,0.425767958,0.2736205,-0.029379131,-0.009279647,0.9613442,-0.020172976,-0.497790664,0.063314766,0.4785451591014862,-0.425107747,0.7252852916717529,0.25345441699028015,-0.499034077,0.6527851223945618,0.41428256034851074,0.26677757501602173,-0.031988207,-0.015236774,0.963106632
52,continuous_interpolated,1.75563E+12,1.75563E+12,6,0.020172976,0.063314764,0.49779067637912094,-0.42510774,-0.253454428,-0.478545173,0.7252853095614747,-0.497734517,0.6536812,0.4273643,0.27523464,-0.027858824,-0.00923676,0.960929,-0.020172976,-0.497790664,0.063314766,0.4785451591014862,-0.425107747,0.7252852916717529,0.25345441699028015,-0.499034077,0.6527851223945618,0.41428256034851074,0.26677757501602173,-0.031988207,-0.015236774,0.963106632
53,continuous_interpolated,1.75563E+12,1.75563E+12,105,0.020172976,0.063314764,0.49779067637912094,-0.42510774,-0.253454428,-0.478545173,0.7252853095614747,-0.496869147,0.6555358,0.430191845,0.27050215,-0.026996017,-0.013498969,0.9622461,-0.020172976,-0.497790664,0.063314766,0.4785451591014862,-0.425107747,0.7252852916717529,0.25345441699028015,-0.499034077,0.6527851223945618,0.41428256034851074,0.26677757501602173,-0.031988207,-0.015236774,0.963106632
54,continuous_interpolated,1.75563E+12,1.75563E+12,18,0.016532178589986245,0.07177272,0.49244206756313375,-0.410117893,-0.254840041,-0.490500177,0.7254443078796035,-0.495028,0.6560332,0.430884749,0.268696129,-0.025061756,-0.01567959,0.9627713,-0.016532179,-0.492442071,0.071772717,0.49050018191337585,-0.410117894,0.7254443168640137,0.25484004616737366,-0.498818606,0.6522157788276672,0.4228466749191284,0.27393850684165955,-0.031236738,-0.005603522,0.9612234830856323
55,continuous_interpolated,1.75563E+12,1.75563E+12,94,0.016532178589986245,0.07177272,0.49244206756313375,-0.410117893,-0.254840041,-0.490500177,0.7254443078796035,-0.494343072,0.655706763,0.431381941,0.2688087,-0.022044718,-0.020974733,0.9627128,-0.016532179,-0.492442071,0.071772717,0.49050018191337585,-0.410117894,0.7254443168640137,0.25484004616737366,-0.498818606,0.6522157788276672,0.4228466749191284,0.27393850684165955,-0.031236738,-0.005603522,0.9612234830856323
56,continuous_interpolated,1.75563E+12,1.75563E+12,9,0.014542930419716205,0.07830657,0.4901509856321992,-0.420244192,-0.255707924,-0.489804724,0.7197913650032988,-0.495272279,0.6559109,0.431576878,0.270220429,-0.020230563,-0.022131795,0.9623315,-0.014542931,-0.490150988,0.078306571,0.4898047149181366,-0.420244187,0.7197913527488708,0.25570791959762573,-0.49680385,0.6549079418182373,0.428725004,0.27218154072761536,-0.028102191,-0.01017327,0.9617817401885986
57,continuous_interpolated,1.75563E+12,1.75563E+12,92,0.014542930419716205,0.07830657,0.4901509856321992,-0.420244192,-0.255707924,-0.489804724,0.7197913650032988,-0.496292263,0.656487346,0.430291027,0.270285368,-0.020524323,-0.021063238,0.962331057,-0.014542931,-0.490150988,0.078306571,0.4898047149181366,-0.420244187,0.7197913527488708,0.25570791959762573,-0.49680385,0.6549079418182373,0.428725004,0.27218154072761536,-0.028102191,-0.01017327,0.9617817401885986
58,continuous_interpolated,1.75563E+12,1.75563E+12,38,0.013006653353211457,0.082539905,0.48622832512025915,-0.413374083,-0.257442753,-0.48546213,0.7260658484829502,-0.4973963,0.656900167,0.4291967,0.271811277,-0.019236654,-0.021925047,0.96190846,-0.013006654,-0.486228317,0.082539901,0.48546212911605835,-0.413374096,0.7260658740997314,0.25744274258613586,-0.494535655,0.6556416749954224,0.4312248229980469,0.26871615648269653,-0.023424655,-0.017567135,0.9627743363380432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
